0.01,0.00016623731785681868
0.011,0.00020077598532699305
0.012,0.00023670204425545413
0.013000000000000001,0.00027365226203078817
0.014,0.0003113408702131417
0.015,0.00034954697533581895
0.016,0.000388102106444542
0.017,0.000426879161705212
0.018000000000000002,0.00046578316639658645
0.019000000000000003,0.0005047438218046006
0.02,0.000543709636178385
0.020999999999999998,0.000582643371585995
0.022,0.0006215185467087893
0.023,0.0006603167680910716
0.024,0.0006990257020383949
0.025,0.000737637537360729
0.026000000000000002,0.000776147822007198
0.027000000000000003,0.0008145545835251981
0.028000000000000004,0.0008528576645802913
0.028999999999999998,0.0008910582213162578
0.03,0.0009291583450171971
0.031,0.0009671607771782205
0.032,0.0010050686953898443
0.033,0.0010428855529494468
0.034,0.0010806149592654754
0.035,0.0011182605912504011
0.036000000000000004,0.0011558261282574075
0.037,0.0011933152049048606
0.038,0.001230731377472985
0.039,0.0012680781005879795
0.04,0.0013053587116809851
0.041,0.00134257642130192
0.042,0.0013797343078189054
0.043000000000000003,0.001416835315378609
0.044000000000000004,0.0014538822542666894
0.045000000000000005,0.0014908778030099236
0.046000000000000006,0.0015278245117170916
0.047,0.0015647248062753047
0.048,0.0016015809931105708
0.049,0.0016383952642923722
0.05,0.0016751697028167623
0.051000000000000004,0.0017119062879446393
0.052000000000000005,0.0017486069005043603
0.053000000000000005,0.0017852733280928534
0.054,0.0018219072701285664
0.055,0.001858510342724296
0.056,0.0018950840833591328
0.057,0.0019316299553372694
0.058,0.0019681493520278086
0.059000000000000004,0.0020046436008844845
0.060000000000000005,0.002041113967247703
0.061000000000000006,0.0020775616579338857
0.062000000000000006,0.002113987824618843
0.063,0.00215039356702315
0.064,0.0021867799359082223
0.065,0.0022231479358922938
0.066,0.002259498528095608
0.067,0.002295832632624173
0.068,0.0023321511309018113
0.069,0.0023684548678563947
0.06999999999999999,0.002404744653976193
0.071,0.002441021267235342
0.072,0.0024772854549029856
0.073,0.0025135379352410232
0.074,0.0025497793990979676
0.075,0.002586010511405587
0.076,0.002622231912584619
0.077,0.0026584442198654616
0.078,0.002694648028529358
0.079,0.002730843913075268
0.08,0.0027670324283172397
0.081,0.0028032141104168446
0.082,0.002839389477854837
0.08299999999999999,0.0028755590323460436
0.08399999999999999,0.0029117232597010794
0.08499999999999999,0.002947882630638398
0.086,0.0029840376015497793
